2025/06/17 23:52:57;93.00
2025/06/17 23:52:58;57.00
2025/06/17 23:52:59;91.00
2025/06/17 23:53:00;37.00
2025/06/17 23:53:01;23.00
2025/06/17 23:53:03;74.00
2025/06/17 23:53:04;51.00
2025/06/17 23:53:05;12.00
2025/06/17 23:53:06;30.00
2025/06/17 23:53:07;74.00
2025/06/17 23:53:08;5.00
2025/06/17 23:53:09;74.00
2025/06/17 23:53:10;92.00
2025/06/17 23:53:12;51.00
2025/06/17 23:53:13;48.00
2025/06/17 23:53:14;85.00
2025/06/17 23:53:15;39.00
2025/06/17 23:53:16;13.00
2025/06/17 23:53:17;5.00
2025/06/17 23:53:18;88.00
2025/06/17 23:53:20;13.00
2025/06/17 23:53:21;53.00
2025/06/17 23:53:22;76.00
2025/06/17 23:53:23;72.00
2025/06/17 23:53:24;77.00
