2025/06/21 18:24:13;1
2025/06/21 18:24:14;0
2025/06/21 18:24:15;1
2025/06/21 18:24:17;0
2025/06/21 18:24:18;1
2025/06/21 18:24:19;0
2025/06/21 18:24:20;1
2025/06/21 18:24:21;0
2025/06/21 18:24:22;1
2025/06/21 18:24:23;0
2025/06/21 18:24:24;1
2025/06/21 18:24:26;0
2025/06/21 18:24:27;1
2025/06/21 18:24:37;0
2025/06/21 18:24:38;1
2025/06/21 18:24:40;0
2025/06/21 18:24:41;1
2025/06/21 18:24:54;0
2025/06/21 18:24:55;1
2025/06/21 18:25:12;0
2025/06/21 18:25:13;1
2025/06/21 18:25:15;0
2025/06/21 18:25:16;1
2025/06/21 18:26:04;0
2025/06/21 18:26:05;1
